iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million,cases2population
DEU,Europe,Germany,2020-10-18,361974.0,5587.0,5587.143,9777.0,10.0,23.143,4314.326,66.591,66.593,116.531,0.119,0.276,1.5,769.0,9.166,,,,,2262.0,26.961,20501420.0,,244.354,,183478.0,2.187,0.036,27.8,tests performed,,,,,,,,,,,,,,58.8,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-6920.8,-0.9,0.94,-82.48821392,0.004314326197286783
DEU,Europe,Germany,2020-10-19,366299.0,4325.0,5852.571,9789.0,12.0,24.0,4365.875,51.549,69.756,116.674,0.143,0.286,1.5,851.0,10.143,,,,,2363.0,28.164,,,,,186766.0,2.226,,,tests performed,,,,,,,,,,,,,,58.8,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.004365875371545888
DEU,Europe,Germany,2020-10-20,373167.0,6868.0,6244.857,9836.0,47.0,28.857,4447.734,81.859,74.432,117.234,0.56,0.344,1.51,879.0,10.477,,,,,2527.0,30.119,,,,,190055.0,2.265,,,tests performed,,,,,,,,,,,,,,58.8,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.004447734268380925
DEU,Europe,Germany,2020-10-21,380762.0,7595.0,6596.714,9875.0,39.0,28.286,4538.258,90.524,78.625,117.699,0.465,0.337,1.53,943.0,11.24,,,,,2791.0,33.266,,,,,193343.0,2.304,,,tests performed,,,,,,,,,,,,,,58.8,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.00453825819404518
DEU,Europe,Germany,2020-10-22,392049.0,11287.0,7260.857,9905.0,30.0,27.857,4672.787,134.528,86.541,118.057,0.358,0.332,1.55,1030.0,12.276,,,,,3093.0,36.865,,,,,196631.0,2.344,,,tests performed,,,,,,,,,,,,,,60.65,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.0046727866402561675
DEU,Europe,Germany,2020-10-23,403291.0,11242.0,7819.143,9954.0,49.0,31.429,4806.779,133.992,93.195,118.641,0.584,0.375,1.56,1121.0,13.361,,,,,3398.0,40.5,,,,,199919.0,2.383,,,tests performed,,,,,,,,,,,,,,60.65,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.004806778736677175
DEU,Europe,Germany,2020-10-24,418005.0,14714.0,8802.571,10003.0,49.0,33.714,4982.153,175.374,104.917,119.225,0.584,0.402,1.57,1200.0,14.303,,,,,3695.0,44.04,,,,,203207.0,2.422,,,tests performed,,,,,,,,,,,,,,60.65,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.0049821531991161285
DEU,Europe,Germany,2020-10-25,429181.0,11176.0,9601.0,10032.0,29.0,36.429,5115.359,133.205,114.433,119.57,0.346,0.434,1.55,1294.0,15.423,,,,,3971.0,47.33,21946883.0,,261.582,,206495.0,2.461,0.055,18.2,tests performed,,,,,,,,,,,,,,60.65,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-5935.5,-0.76,5.6,-70.7445373,0.005115358649178501
DEU,Europe,Germany,2020-10-26,437866.0,8685.0,10223.857,10056.0,24.0,38.143,5218.874,103.516,121.857,119.856,0.286,0.455,1.53,1360.0,16.21,,,,,4160.0,49.583,,,,,210954.0,2.514,,,tests performed,,,,,,,,,,,,,,60.65,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.005218874158644473
DEU,Europe,Germany,2020-10-27,449275.0,11409.0,10872.571,10098.0,42.0,37.429,5354.857,135.983,129.589,120.357,0.501,0.446,1.5,1468.0,17.497,,,,,4496.0,53.587,,,,,215414.0,2.567,,,tests performed,,,,,,,,,,,,,,60.65,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.005354856708730515
DEU,Europe,Germany,2020-10-28,464239.0,14964.0,11925.286,10183.0,85.0,44.0,5533.211,178.354,142.136,121.37,1.013,0.524,1.48,1569.0,18.701,,,,,4847.0,57.771,,,,,219874.0,2.621,,,tests performed,,,,,,,,,,,,,,60.65,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.005533210892224908
DEU,Europe,Germany,2020-10-29,481013.0,16774.0,12709.143,10272.0,89.0,52.429,5733.138,199.927,151.479,122.431,1.061,0.625,1.45,1696.0,20.214,,,,,5127.0,61.108,,,,,224334.0,2.674,,,tests performed,,,,,,,,,,,,,,60.65,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.005733138256160683
DEU,Europe,Germany,2020-10-30,499694.0,18681.0,13771.857,10349.0,77.0,56.429,5955.795,222.657,164.145,123.349,0.918,0.673,1.42,1839.0,21.919,,,,,5374.0,64.052,,,,,228794.0,2.727,,,tests performed,,,,,,,,,,,,,,60.65,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.005955794932307352
DEU,Europe,Germany,2020-10-31,518753.0,19059.0,14392.571,10452.0,103.0,64.143,6182.957,227.162,171.543,124.576,1.228,0.765,1.39,1944.0,23.17,,,,,5662.0,67.485,,,,,233253.0,2.78,,,tests performed,,,,,,,,,,,,,,60.65,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.006182956946689846
DEU,Europe,Germany,2020-11-01,532930.0,14177.0,14821.286,10481.0,29.0,64.143,6351.931,168.974,176.653,124.922,0.346,0.765,1.36,2061.0,24.565,,,,,5829.0,69.475,23610875.0,,281.415,,237713.0,2.833,0.071,14.1,tests performed,,,,,,,,,,,,,,60.65,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-4874.0,-0.61,6.06,-58.0926417,0.006351930968301715
DEU,Europe,Germany,2020-11-02,545027.0,12097.0,15308.714,10530.0,49.0,67.714,6496.114,144.183,182.463,125.506,0.584,0.807,1.34,2243.0,26.734,,,,,5995.0,71.454,,,,,237116.0,2.826,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.006496113710732327
DEU,Europe,Germany,2020-11-03,560379.0,15352.0,15872.0,10661.0,131.0,80.429,6679.092,182.979,189.177,127.067,1.561,0.959,1.31,2380.0,28.367,,,,,6237.0,74.338,,,,,236519.0,2.819,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.006679092421304762
DEU,Europe,Germany,2020-11-04,577593.0,17214.0,16193.429,10812.0,151.0,89.857,6884.264,205.172,193.008,128.867,1.8,1.071,1.27,2546.0,30.345,,,,,6479.0,77.222,,,,,235922.0,2.812,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.006884264094298112
DEU,Europe,Germany,2020-11-05,597583.0,19990.0,16652.857,10930.0,118.0,94.0,7122.523,238.258,198.483,130.273,1.406,1.12,1.24,2653.0,31.621,,,,,6622.0,78.927,,,,,235324.0,2.805,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.007122522589891063
DEU,Europe,Germany,2020-11-06,619089.0,21506.0,17056.429,11096.0,166.0,106.714,7378.85,256.328,203.294,132.252,1.979,1.272,1.22,2753.0,32.813,,,,,6801.0,81.06,,,,,234727.0,2.798,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.007378850113964199
DEU,Europe,Germany,2020-11-07,642488.0,23399.0,17676.429,11226.0,130.0,110.571,7657.74,278.89,210.683,133.801,1.549,1.318,1.21,2839.0,33.838,,,,,6860.0,81.764,,,,,234130.0,2.791,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.007657740085869125
DEU,Europe,Germany,2020-11-08,658505.0,16017.0,17939.286,11289.0,63.0,115.429,7848.645,190.905,213.816,134.552,0.751,1.376,1.19,2905.0,34.624,,,,,6887.0,82.085,25245604.0,,300.899,,233533.0,2.783,0.079,12.7,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-3813.5,-0.46,5.91,-45.45266498,0.007848644854449029
DEU,Europe,Germany,2020-11-09,671868.0,13363.0,18120.143,11352.0,63.0,117.429,8007.917,159.272,215.972,135.303,0.751,1.4,1.17,3007.0,35.84,,,,,6910.0,82.359,,,,,230119.0,2.743,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.008007916904304387
DEU,Europe,Germany,2020-11-10,687200.0,15332.0,18117.286,11506.0,154.0,120.714,8190.657,182.74,215.938,137.139,1.836,1.439,1.15,3058.0,36.448,,,,,6907.0,82.324,,,,,226705.0,2.702,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.008190657237192388
DEU,Europe,Germany,2020-11-11,705687.0,18487.0,18299.143,11767.0,261.0,136.429,8411.002,220.344,218.105,140.25,3.111,1.626,1.12,3124.0,37.235,,,,,6907.0,82.324,,,,,223291.0,2.661,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.008411001649800035
DEU,Europe,Germany,2020-11-12,727553.0,21866.0,18567.143,11982.0,215.0,150.286,8671.62,260.618,221.3,142.812,2.563,1.791,1.1,3185.0,37.962,,,,,7048.0,84.004,,,,,219878.0,2.621,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.008671619972193005
DEU,Europe,Germany,2020-11-13,751095.0,23542.0,18858.0,12200.0,218.0,157.714,8952.214,280.594,224.766,145.41,2.598,1.88,1.09,3298.0,39.308,,,,,7249.0,86.4,,,,,216464.0,2.58,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.008952214344541642
DEU,Europe,Germany,2020-11-14,773556.0,22461.0,18724.0,12378.0,178.0,164.571,9219.924,267.71,223.169,147.532,2.122,1.962,1.07,3324.0,39.618,,,,,7431.0,88.569,,,,,213050.0,2.539,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.009219924403046557
DEU,Europe,Germany,2020-11-15,790503.0,16947.0,18856.857,12485.0,107.0,170.857,9421.914,201.989,224.753,148.807,1.275,2.036,1.06,3385.0,40.345,,,,,7626.0,90.893,26713058.0,,318.39,,209636.0,2.499,0.088,11.4,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-2082.4,-0.25,9.62,-24.8198845,0.009421913733952698
DEU,Europe,Germany,2020-11-16,801327.0,10824.0,18494.143,12547.0,62.0,170.714,9550.924,129.01,220.43,149.546,0.739,2.035,1.05,3435.0,40.941,,,,,7618.0,90.798,,,,,208263.0,2.482,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.00955092373676901
DEU,Europe,Germany,2020-11-17,815746.0,14419.0,18363.714,12814.0,267.0,186.857,9722.782,171.858,218.875,152.729,3.182,2.227,1.04,3517.0,41.919,,,,,7755.0,92.431,,,,,206889.0,2.466,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.009722782128362546
DEU,Europe,Germany,2020-11-18,833307.0,17561.0,18231.429,13119.0,305.0,193.143,9932.09,209.308,217.298,156.364,3.635,2.302,1.03,3561.0,42.443,,,,,8070.0,96.185,,,,,205515.0,2.45,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.009932089654180845
DEU,Europe,Germany,2020-11-19,855916.0,22609.0,18337.571,13370.0,251.0,198.286,10201.564,269.474,218.563,159.355,2.992,2.363,1.03,3593.0,42.825,,,,,8112.0,96.686,,,,,204142.0,2.433,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.010201563707550581
DEU,Europe,Germany,2020-11-20,879564.0,23648.0,18352.714,13630.0,260.0,204.286,10483.421,281.858,218.744,162.454,3.099,2.435,1.03,3615.0,43.087,,,,,8158.0,97.234,,,,,202768.0,2.417,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.010483421481626724
DEU,Europe,Germany,2020-11-21,902528.0,22964.0,18424.571,13884.0,254.0,215.143,10757.127,273.705,219.6,165.482,3.027,2.564,1.02,3632.0,43.289,,,,,8223.0,98.009,,,,,201394.0,2.4,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.010757126738895185
DEU,Europe,Germany,2020-11-22,918269.0,15741.0,18252.286,14022.0,138.0,219.571,10944.742,187.615,217.547,167.127,1.645,2.617,1.02,3709.0,44.207,,,,,8122.0,96.805,28113203.0,,335.078,,200021.0,2.384,0.094,10.6,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,-70.1,-0.01,11.08,-0.835513784,0.010944741895429884
DEU,Europe,Germany,2020-11-23,929133.0,10864.0,18258.0,14112.0,90.0,223.571,11074.229,129.487,217.615,168.199,1.073,2.665,1.01,3740.0,44.577,,,,,8173.0,97.413,,,,,199632.0,2.379,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.011074228653615067
DEU,Europe,Germany,2020-11-24,942687.0,13554.0,18134.429,14361.0,249.0,221.0,11235.777,161.549,216.142,171.167,2.968,2.634,1.01,3767.0,44.898,,,,,8269.0,98.557,,,,,199244.0,2.375,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.011235777210356781
DEU,Europe,Germany,2020-11-25,961320.0,18633.0,18287.571,14771.0,410.0,236.0,11457.862,222.085,217.967,176.054,4.887,2.813,1.01,3778.0,45.03,,,,,8179.0,97.485,,,,,198856.0,2.37,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.011457861780060806
DEU,Europe,Germany,2020-11-26,983588.0,22268.0,18238.857,15160.0,389.0,255.714,11723.271,265.41,217.387,180.69,4.636,3.048,1.0,3826.0,45.602,,,,,8333.0,99.32,,,,,198467.0,2.366,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.011723271493910923
DEU,Europe,Germany,2020-11-27,1006394.0,22806.0,18118.571,15586.0,426.0,279.429,11995.094,271.822,215.953,185.768,5.077,3.33,1.0,3855.0,45.947,,,,,8319.0,99.153,,,,,198079.0,2.361,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.011995093567472345
DEU,Europe,Germany,2020-11-28,1028089.0,21695.0,17937.286,15965.0,379.0,297.286,12253.674,258.58,213.792,190.285,4.517,3.543,1.0,3888.0,46.341,,,,,8302.0,98.951,,,,,197691.0,2.356,,,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.012253673760663393
DEU,Europe,Germany,2020-11-29,1042700.0,14611.0,17775.857,16123.0,158.0,300.143,12427.821,174.147,211.868,192.168,1.883,3.577,1.0,3899.0,46.472,,,,,8402.0,100.142,29494320.0,,351.539,,197302.0,2.352,0.093,10.8,tests performed,,,,,,,,,,,,,,62.04,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,2916.0,0.33,16.3,34.75546639,0.012427820578027505
DEU,Europe,Germany,2020-11-30,1053869.0,11169.0,17819.429,16248.0,125.0,305.143,12560.943,133.122,212.388,193.658,1.49,3.637,1.01,3926.0,46.794,,,,,8397.0,100.083,,,,,197602.0,2.355,,,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.012560942595900326
DEU,Europe,Germany,2020-12-01,1067473.0,13604.0,17826.571,16636.0,388.0,325.0,12723.087,162.145,212.473,198.283,4.625,3.874,1.01,3921.0,46.734,,,,,8374.0,99.809,,,,,197901.0,2.359,,,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.012723087096853127
DEU,Europe,Germany,2020-12-02,1084743.0,17270.0,17631.857,17123.0,487.0,336.0,12928.926,205.839,210.152,204.087,5.804,4.005,1.02,3958.0,47.175,,,,,8496.0,101.263,,,,,198201.0,2.362,,,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.012928926227362894
DEU,Europe,Germany,2020-12-03,1106789.0,22046.0,17600.143,17602.0,479.0,348.857,13191.69,262.764,209.774,209.796,5.709,4.158,1.03,3980.0,47.437,,,,,8579.0,102.252,,,,,198500.0,2.366,,,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.013191689948915782
DEU,Europe,Germany,2020-12-04,1130238.0,23449.0,17692.0,18034.0,432.0,349.714,13471.176,279.486,210.869,214.945,5.149,4.168,1.04,4011.0,47.807,,,,,8869.0,105.709,,,,,198800.0,2.369,,,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.013471175865031795
DEU,Europe,Germany,2020-12-05,1153556.0,23318.0,17923.857,18517.0,483.0,364.571,13749.1,277.925,213.632,220.702,5.757,4.345,1.06,4051.0,48.283,,,,,9092.0,108.366,,,,,199099.0,2.373,,,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.013749100407314757
DEU,Europe,Germany,2020-12-06,1171323.0,17767.0,18374.714,18772.0,255.0,378.429,13960.863,211.763,219.006,223.741,3.039,4.51,1.07,4108.0,48.963,,,,,9131.0,108.831,30890110.0,,368.176,,199399.0,2.377,0.099,10.1,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,6785.1,0.76,20.65,80.87082133,0.01396086322328274
DEU,Europe,Germany,2020-12-07,1183655.0,12332.0,18540.857,18919.0,147.0,381.571,14107.847,146.984,220.986,225.493,1.752,4.548,1.08,4181.0,49.833,,,,,9247.0,110.214,,,,,201853.0,2.406,,,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.014107846903505463
DEU,Europe,Germany,2020-12-08,1197709.0,14054.0,18605.143,19342.0,423.0,386.571,14275.355,167.508,221.753,230.535,5.042,4.608,1.08,4255.0,50.715,,,,,9514.0,113.396,,,,,204307.0,2.435,,,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.014275354902358057
DEU,Europe,Germany,2020-12-09,1218524.0,20815.0,19111.571,19932.0,590.0,401.286,14523.446,248.092,227.789,237.567,7.032,4.783,1.1,4278.0,50.989,,,,,9841.0,117.294,,,,,206761.0,2.464,,,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.01452344647743396
DEU,Europe,Germany,2020-12-10,1242203.0,23679.0,19344.857,20372.0,440.0,395.714,14805.674,282.227,230.569,242.812,5.244,4.716,1.11,4339.0,51.716,,,,,10178.0,121.31,,,,,209215.0,2.494,,,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.014805673736920976
DEU,Europe,Germany,2020-12-11,1272078.0,29875.0,20262.857,20970.0,598.0,419.429,15161.75,356.077,241.511,249.939,7.127,4.999,1.13,4432.0,52.824,,,,,10511.0,125.279,,,,,211669.0,2.523,,,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.01516175040304601
DEU,Europe,Germany,2020-12-12,1300516.0,28438.0,20994.286,21466.0,496.0,421.286,15500.7,338.949,250.228,255.851,5.912,5.021,1.14,4491.0,53.528,,,,,10806.0,128.795,,,,,214123.0,2.552,,,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.015500699632544374
DEU,Europe,Germany,2020-12-13,1320716.0,20200.0,21341.857,21787.0,321.0,430.714,15741.461,240.761,254.371,259.677,3.826,5.134,1.14,4553.0,54.267,,,,,11156.0,132.967,32406148.0,,386.245,,216577.0,2.581,0.112,8.9,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,12072.2,1.32,28.25,143.8871541,0.015741461093823895
DEU,Europe,Germany,2020-12-14,1337078.0,16362.0,21917.571,21975.0,188.0,436.571,15936.478,195.017,261.233,261.917,2.241,5.203,1.13,4675.0,55.721,,,,,11335.0,135.101,,,,,219849.0,2.62,,,tests performed,,,,,,,,,,,,,,67.59,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.015936477877460307
DEU,Europe,Germany,2020-12-15,1351510.0,14432.0,21971.571,22475.0,500.0,447.571,16108.491,172.013,261.877,267.877,5.959,5.335,1.12,4735.0,56.436,,,,,11561.0,137.794,,,,,223122.0,2.659,,,tests performed,,,,,,,,,,,,,,75.0,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.016108491214548725
DEU,Europe,Germany,2020-12-16,1379238.0,27728.0,22959.143,23427.0,952.0,499.286,16438.978,330.487,273.647,279.224,11.347,5.951,1.12,4834.0,57.616,,,,,11857.0,141.322,,,,,226394.0,2.698,,,tests performed,,,,,,,,,,,,,,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.016438978036249642
DEU,Europe,Germany,2020-12-17,1406161.0,26923.0,23422.571,24125.0,698.0,536.143,16759.87,320.892,279.171,287.543,8.319,6.39,1.11,4855.0,57.866,,,,,12119.0,144.445,,,,,229667.0,2.737,,,tests performed,,,,,,,,,,,,,,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.016759870156152042
DEU,Europe,Germany,2020-12-18,1439938.0,33777.0,23980.0,24938.0,813.0,566.857,17162.454,402.584,285.815,297.233,9.69,6.756,1.11,4904.0,58.45,,,,,12258.0,146.102,,,,,232939.0,2.776,,,tests performed,,,,,,,,,,,,,,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.017162454308510378
DEU,Europe,Germany,2020-12-19,1471238.0,31300.0,24388.857,25640.0,702.0,596.286,17535.515,373.061,290.688,305.6,8.367,7.107,1.11,4941.0,58.891,,,,,12543.0,149.499,,,,,236211.0,2.815,,,tests performed,,,,,,,,,,,,,,82.41,83900471.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,,0.017535515384651416
